eventId,familyId,userId,challengeId,category,mode,durationType,progressType,deviceType,eventDate,day_index,weekday,notificationTime,completionTime,completed,personalPoints,familyPoints,energyKwh
evt_08958,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-16,16,0,14:45:00,15:15:00,1,6,12,0.0
evt_08959,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-17,179,1,09:30:00,10:00:00,1,4,8,0.0
evt_08960,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-17,6,4,09:30:00,10:00:00,1,4,8,0.0
evt_08961,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-17,17,2,10:00:00,10:30:00,1,5,10,0.0
evt_08962,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-17,166,2,12:30:00,13:00:00,1,5,10,0.0
evt_08963,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-17,104,6,14:45:00,15:15:00,1,8,8,0.0
evt_08964,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-17,17,4,16:00:00,16:30:00,1,5,10,0.0
evt_08965,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-17,227,5,16:00:00,16:30:00,1,6,12,0.0
evt_08966,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-17,16,4,18:15:00,18:45:00,1,4,8,0.0
evt_08967,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-17,182,3,19:00:00,19:30:00,1,5,10,0.0
evt_08968,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2026-01-17,166,6,19:00:00,19:30:00,1,4,8,0.0
evt_08969,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-17,137,4,20:00:00,20:30:00,1,7,14,0.0
evt_08970,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-17,138,5,21:00:00,21:30:00,1,6,12,0.0
evt_08971,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-18,199,0,08:00:00,08:30:00,1,5,10,0.0
evt_08972,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-18,167,6,08:30:00,09:00:00,1,5,10,0.0
evt_08973,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-18,170,6,12:45:00,13:15:00,1,6,6,0.0
evt_08974,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-18,17,5,14:00:00,14:30:00,1,6,6,0.0
evt_08975,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-18,139,5,14:45:00,15:15:00,1,3,6,0.0
evt_08976,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-18,17,1,17:00:00,,0,4,8,0.0
evt_08977,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-19,140,0,08:00:00,08:30:00,1,5,10,0.0
evt_08978,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-19,18,6,09:30:00,10:00:00,1,6,12,0.0
evt_08979,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-19,20,6,10:00:00,10:30:00,1,4,4,0.0
evt_08980,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-19,2,6,11:15:00,11:45:00,1,4,8,0.0
evt_08981,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-19,1,6,11:15:00,11:45:00,1,5,10,0.0
evt_08982,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-19,169,6,12:45:00,13:15:00,1,7,14,0.0
evt_08983,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-19,19,4,14:30:00,15:00:00,1,6,12,0.0
evt_08984,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-19,110,0,14:30:00,15:00:00,1,5,10,0.0
evt_08985,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-19,19,6,17:00:00,17:30:00,1,4,8,0.0
evt_08986,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2026-01-19,168,1,21:15:00,21:45:00,1,8,12,0.0
evt_08987,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,121,3,08:00:00,08:30:00,1,6,6,0.0
evt_08988,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,169,4,08:45:00,09:15:00,1,4,8,0.0
evt_08989,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,2,09:00:00,09:30:00,1,3,6,0.0
evt_08990,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-20,79,1,09:00:00,09:30:00,1,4,4,0.0
evt_08991,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-20,19,0,09:00:00,09:30:00,1,6,6,0.0
evt_08992,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,20,4,09:00:00,09:30:00,1,4,8,0.0
evt_08993,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,110,3,09:00:00,09:30:00,1,5,10,0.0
evt_08994,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-20,20,1,09:30:00,10:00:00,1,7,14,0.0
evt_08995,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,107,2,09:30:00,10:00:00,1,4,4,0.0
evt_08996,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,110,5,09:45:00,10:15:00,1,8,16,0.0
evt_08997,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,20,2,09:45:00,10:15:00,1,8,16,0.0
evt_08998,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,19,5,10:15:00,10:45:00,1,4,8,0.0
evt_08999,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,19,3,10:30:00,11:00:00,1,6,12,0.0
evt_09000,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-20,185,1,10:30:00,11:00:00,1,4,8,0.0
evt_09001,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,230,2,11:00:00,11:30:00,1,8,8,0.0
evt_09002,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-20,19,3,11:30:00,12:00:00,1,5,10,0.0
evt_09003,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,20,6,12:00:00,12:30:00,1,6,12,0.0
evt_09004,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,110,5,13:00:00,13:30:00,1,6,6,0.0
evt_09005,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,6,13:00:00,13:30:00,1,4,8,0.0
evt_09006,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,60,6,13:30:00,14:00:00,1,4,8,0.0
evt_09007,fam_2,user_3,daily_water_2,health,daily,short,counter,none,2026-01-20,20,6,14:00:00,14:15:00,1,6,12,0.0
evt_09008,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,20,0,14:00:00,14:30:00,1,5,10,0.0
evt_09009,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,201,2,14:00:00,14:30:00,1,7,14,0.0
evt_09010,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,169,1,14:15:00,14:45:00,1,6,12,0.0
evt_09011,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,20,6,14:30:00,15:00:00,1,6,6,0.0
evt_09012,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,19,5,15:30:00,16:00:00,1,7,14,0.0
evt_09013,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,111,2,15:30:00,16:00:00,1,6,12,0.0
evt_09014,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,5,15:40:00,16:10:00,1,6,12,0.0
evt_09015,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,139,3,15:45:00,16:15:00,1,6,12,0.0
evt_09016,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,185,2,15:45:00,16:15:00,1,6,12,0.0
evt_09017,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,0,16:00:00,16:30:00,1,8,8,0.0
evt_09018,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,182,3,16:30:00,17:00:00,1,5,10,0.0
evt_09019,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-20,110,3,17:00:00,17:30:00,1,4,8,0.0
evt_09020,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-20,141,4,17:00:00,17:30:00,1,5,10,0.0
evt_09021,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,3,17:30:00,18:00:00,1,5,5,0.0
evt_09022,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-20,19,0,18:00:00,18:30:00,1,3,6,0.0
evt_09023,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-20,16,2,18:00:00,18:30:00,1,3,6,0.0
evt_09024,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,1,18:30:00,19:00:00,1,5,10,0.0
evt_09025,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-20,111,2,18:30:00,19:00:00,1,4,4,0.0
evt_09026,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,1,19:00:00,19:30:00,1,3,6,0.0
evt_09027,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,140,0,19:00:00,19:30:00,1,5,10,0.0
evt_09028,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,195,1,19:30:00,20:00:00,1,8,8,0.0
evt_09029,fam_2,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-20,19,4,20:00:00,20:30:00,1,6,12,0.0
evt_09030,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-21,173,2,08:30:00,09:00:00,1,5,5,0.0
evt_09031,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-21,142,2,10:00:00,10:30:00,1,4,8,0.0
evt_09032,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-21,21,5,11:00:00,11:30:00,1,4,8,0.0
evt_09033,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2026-01-21,20,1,11:45:00,12:15:00,1,5,10,0.0
evt_09034,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-21,21,6,12:15:00,12:45:00,1,4,8,0.0
evt_09035,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-21,21,5,13:30:00,14:00:00,1,5,10,0.0
evt_09036,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-21,3,1,13:30:00,14:00:00,1,3,6,0.0
evt_09037,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-21,21,1,18:00:00,18:30:00,1,6,12,0.0
evt_09038,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-21,170,3,23:00:00,23:30:00,1,2,4,0.0
evt_09039,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-22,203,4,09:00:00,09:30:00,1,4,8,0.0
evt_09040,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-22,172,2,10:00:00,10:30:00,1,5,10,0.0
evt_09041,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-22,3,0,13:30:00,14:00:00,1,5,10,0.0
evt_09042,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-22,21,0,15:00:00,,0,3,6,0.0
evt_09043,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-22,171,0,15:00:00,15:30:00,1,5,10,0.0
evt_09044,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-23,172,5,08:15:00,08:45:00,1,6,10,0.0
evt_09045,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-23,22,2,09:00:00,09:30:00,1,5,5,0.0
evt_09046,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-23,144,1,09:15:00,09:45:00,1,4,8,0.0
evt_09047,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-23,233,4,09:30:00,10:00:00,1,5,10,0.0
evt_09048,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-23,23,1,10:00:00,10:30:00,1,8,16,0.0
evt_09049,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-23,185,6,11:00:00,11:30:00,1,6,12,0.0
evt_09050,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-23,110,5,11:00:00,11:30:00,1,5,5,0.0
evt_09051,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-23,172,3,12:00:00,12:30:00,1,7,14,0.0
evt_09052,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-23,144,4,12:00:00,12:30:00,1,5,10,0.0
evt_09053,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-23,188,5,12:15:00,12:45:00,1,6,12,0.0
evt_09054,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2026-01-23,22,3,13:00:00,13:30:00,1,8,16,0.0
evt_09055,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-23,5,3,15:45:00,16:15:00,1,6,12,0.0
evt_09056,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2026-01-23,143,3,18:00:00,18:30:00,1,6,12,0.0
evt_09057,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-23,23,3,19:00:00,19:30:00,1,7,14,0.0
evt_09058,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-24,205,6,11:30:00,12:00:00,1,6,12,0.0
evt_09059,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-24,25,3,14:00:00,14:30:00,1,5,5,0.0
evt_09060,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2026-01-24,176,5,15:15:00,15:45:00,1,4,4,0.0
evt_09061,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,24,1,08:00:00,08:30:00,1,6,12,0.0
evt_09062,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-25,25,1,08:00:00,08:30:00,1,8,8,0.0
evt_09063,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-25,115,3,08:30:00,09:00:00,1,5,10,0.0
evt_09064,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-25,24,3,09:00:00,09:30:00,1,5,10,0.0
evt_09065,fam_2,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,24,5,09:00:00,09:30:00,1,4,8,0.0
evt_09066,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,144,6,09:00:00,09:30:00,1,3,6,0.0
evt_09067,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,21,0,09:15:00,09:45:00,1,5,10,0.0
evt_09068,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-25,0,5,09:30:00,10:00:00,1,4,8,0.0
evt_09069,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2026-01-25,116,0,10:00:00,10:30:00,1,5,10,0.0
evt_09070,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-25,24,4,10:30:00,11:00:00,1,6,12,0.0
evt_09071,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,24,0,10:30:00,11:00:00,1,4,8,0.0
evt_09072,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,174,5,10:30:00,11:00:00,1,5,10,0.0
evt_09073,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,25,5,10:30:00,11:00:00,1,7,7,0.0
evt_09074,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,174,0,10:30:00,11:00:00,1,4,8,0.0
evt_09075,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2026-01-25,190,4,10:30:00,11:00:00,1,7,14,0.0
evt_09076,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-25,24,4,11:00:00,11:30:00,1,4,4,0.0
evt_09077,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,24,3,11:00:00,11:30:00,1,6,12,0.0
evt_09078,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2026-01-25,28,0,11:00:00,11:30:00,1,6,12,0.0
evt_09079,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,174,3,11:15:00,11:45:00,1,3,6,0.0
evt_09080,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,25,4,11:15:00,11:45:00,1,5,10,0.0
evt_09081,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-25,24,0,11:30:00,12:00:00,1,4,8,0.0
evt_09082,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,200,3,11:30:00,12:00:00,1,6,6,0.0
evt_09083,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,146,3,11:30:00,12:00:00,1,6,12,0.0
evt_09084,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-25,25,0,11:30:00,12:00:00,1,6,12,0.0
evt_09085,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-25,24,3,12:00:00,12:30:00,1,7,14,0.0
evt_09086,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,24,6,12:00:00,12:30:00,1,5,10,0.0
evt_09087,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,116,5,12:00:00,12:30:00,1,5,5,0.0
evt_09088,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,24,6,12:15:00,12:45:00,1,6,12,0.0
evt_09089,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-25,126,2,13:00:00,13:30:00,1,4,4,0.0
evt_09090,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-25,24,1,13:15:00,13:45:00,1,5,10,0.0
evt_09091,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,84,6,14:00:00,14:30:00,1,8,8,0.0
evt_09092,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,25,3,14:00:00,14:30:00,1,5,10,0.0
evt_09093,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,25,1,14:00:00,14:30:00,1,4,8,0.0
evt_09094,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-25,146,6,14:00:00,14:30:00,1,6,12,0.0
evt_09095,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-25,175,5,14:30:00,15:00:00,1,3,6,0.0
evt_09096,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-25,25,6,14:30:00,15:00:00,1,7,14,0.0
evt_09097,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-25,115,1,15:00:00,15:30:00,1,5,5,0.0
evt_09098,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,24,4,15:00:00,15:30:00,1,4,4,0.0
evt_09099,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,24,5,15:15:00,15:45:00,1,4,8,0.0
evt_09100,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-25,115,6,15:15:00,15:45:00,1,6,12,0.0
evt_09101,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-25,4,1,15:45:00,16:15:00,1,3,6,0.0
evt_09102,fam_2,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,25,3,16:45:00,17:00:00,1,3,6,0.0
evt_09103,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-25,116,3,18:00:00,18:30:00,1,6,12,0.0
evt_09104,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,115,6,19:00:00,19:30:00,1,5,10,0.0
evt_09105,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-25,24,6,19:00:00,19:30:00,1,8,8,0.0
evt_09106,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-25,25,5,20:00:00,20:30:00,1,5,10,0.0
evt_09107,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-26,188,2,13:15:00,13:45:00,1,7,14,0.0
evt_09108,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-26,191,2,14:00:00,14:30:00,1,5,10,0.0
evt_09109,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-26,236,1,14:30:00,15:00:00,1,7,14,0.0
evt_09110,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-26,207,1,15:00:00,15:30:00,1,3,6,0.0
evt_09111,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-26,26,3,17:00:00,17:30:00,1,7,14,0.0
evt_09112,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-26,146,6,17:00:00,17:30:00,1,4,8,0.0
evt_09113,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-26,113,1,20:30:00,21:00:00,1,3,3,0.0
evt_09114,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-27,176,5,09:00:00,09:30:00,1,6,12,0.0
evt_09115,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2026-01-27,179,1,11:00:00,11:30:00,1,6,6,0.0
evt_09116,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-27,2,0,11:15:00,11:45:00,1,5,10,0.0
evt_09117,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-27,176,2,12:15:00,12:45:00,1,8,12,0.0
evt_09118,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-27,148,1,16:00:00,16:30:00,1,5,10,0.0
evt_09119,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-27,27,5,16:30:00,17:00:00,1,6,12,0.0
evt_09120,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-27,26,0,17:30:00,18:00:00,1,6,12,0.0
evt_09121,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-27,27,0,21:00:00,21:30:00,1,4,8,0.0
evt_09122,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-28,5,2,08:30:00,09:00:00,1,7,14,0.0
evt_09123,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-28,209,3,10:00:00,10:30:00,1,5,10,0.0
evt_09124,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-28,178,1,13:00:00,13:30:00,1,6,12,0.0
evt_09125,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-28,27,6,13:30:00,14:00:00,1,6,6,0.0
evt_09126,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-28,149,2,13:45:00,14:15:00,1,3,6,0.0
evt_09127,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-28,27,2,14:00:00,,0,2,4,0.0
evt_09128,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-28,177,0,15:30:00,16:00:00,1,6,12,0.0
evt_09129,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-29,191,4,08:00:00,08:30:00,1,4,8,0.0
evt_09130,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-29,30,1,09:00:00,09:30:00,1,6,6,0.0
evt_09131,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-29,29,0,11:30:00,12:00:00,1,4,8,0.0
evt_09132,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-29,4,2,13:30:00,14:00:00,1,3,6,0.0
evt_09133,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2026-01-29,178,4,14:30:00,15:00:00,1,2,4,0.0
evt_09134,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2026-01-29,194,4,15:45:00,16:15:00,1,3,6,0.0
evt_09135,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2026-01-29,149,2,16:00:00,16:30:00,1,7,14,0.0
evt_09136,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-29,116,4,16:15:00,16:45:00,1,6,6,0.0
evt_09137,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-29,239,3,18:00:00,18:30:00,1,6,12,0.0
evt_09138,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-29,150,3,18:00:00,18:30:00,1,4,8,0.0
evt_09139,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2026-01-29,28,2,19:00:00,19:30:00,1,5,10,0.0
evt_09140,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2026-01-29,29,2,22:00:00,22:30:00,1,6,12,0.0
evt_09141,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-30,30,5,08:00:00,08:30:00,1,3,7,0.0
evt_09142,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-30,211,5,08:30:00,09:00:00,1,4,8,0.0
evt_09143,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-30,205,0,09:00:00,09:30:00,1,4,4,0.0
evt_09144,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2026-01-30,29,5,09:00:00,09:30:00,1,4,8,0.0
evt_09145,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2026-01-30,29,2,09:00:00,09:30:00,1,6,12,0.0
evt_09146,fam_2,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-30,30,0,09:30:00,09:45:00,1,5,10,0.0
evt_09147,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2026-01-30,121,0,09:45:00,10:15:00,1,6,6,0.0
evt_09148,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2026-01-30,131,5,11:00:00,11:30:00,1,5,5,0.0
